 [ER_EW, ET_EW, CPRT_EW, GRT_EW, ER_LW, ET_LW, CPRT_LW, GRT_LW]  O.F.1  IT_1 IT_Force Force_Exp Force_FEMU 
     162.614       236.204      0.65397       19.610      694.256      210.445     0.22541       81.348       1.538408e-05       3.922255e-03       7.011404e-01      147.572       44.103
     166.314       214.412      0.64888       19.483      676.907      227.359     0.24873       80.959       1.390899e-05       3.729475e-03       6.994132e-01      147.572       44.358
     193.736       253.426      0.64650       21.610      641.354      191.417     0.23875       72.657       1.511344e-05       3.887601e-03       6.678400e-01      147.572       49.018
     189.810       208.276      0.64461       17.528      650.802      195.392     0.24098       81.702       1.372329e-05       3.704496e-03       6.750249e-01      147.572       47.957
     145.310       305.006      0.62878       18.254      677.399      176.697     0.24496       79.665       2.756683e-05       5.250412e-03       7.282947e-01      147.572       40.096
     204.604       199.230      0.66647       19.709      611.022      230.812     0.23260       79.924       1.109605e-05       3.331073e-03       6.570548e-01      147.572       50.609
     238.060       154.776      0.68552       20.459      579.111      260.583     0.22653       80.054       1.784678e-05       4.224544e-03       6.232303e-01      147.572       55.601
     182.361       193.530      0.65613       19.872      641.384      227.832     0.24001       70.037       1.230032e-05       3.507180e-03       6.827589e-01      147.572       46.816
     198.364       229.072      0.64716       18.731      576.035      209.829     0.25521       73.483       1.380408e-05       3.715384e-03       6.709993e-01      147.572       48.551
     189.421       176.529      0.65494       21.626      592.634      238.405     0.24344       77.844       1.504078e-05       3.878245e-03       6.792827e-01      147.572       47.329
     171.099       182.522      0.65694       17.248      594.314      247.905     0.24630       82.867       1.126787e-05       3.356765e-03       7.017158e-01      147.572       44.018
     170.712       262.409      0.64899       16.221      643.538      202.095     0.24230       78.751       1.415108e-05       3.761792e-03       6.967050e-01      147.572       44.758
     212.923       184.808      0.64362       17.605      692.233      270.048     0.24401       78.186       1.525590e-05       3.905880e-03       6.413686e-01      147.572       52.924
     167.702       236.020      0.65444       18.849      596.523      200.922     0.24239       78.403       1.240495e-05       3.522066e-03       7.041548e-01      147.572       43.659
     193.206       172.636      0.65404       21.513      600.314      244.253     0.24357       77.825       1.570886e-05       3.963440e-03       6.741270e-01      147.572       48.090
     176.205       238.206      0.65025       17.470      632.592      212.259     0.24262       78.519       1.229046e-05       3.505775e-03       6.907193e-01      147.572       45.641
     200.613       221.793      0.65449       17.575      558.620      214.294     0.23570       75.068       1.268650e-05       3.561811e-03       6.698810e-01      147.572       48.716
     168.890       205.630      0.65806       18.012      653.346      233.175     0.22474       83.040       1.178488e-05       3.432911e-03       6.971766e-01      147.572       44.688
     171.805       225.606      0.66400       19.359      579.028      259.222     0.23445       75.071       9.833503e-06       3.135842e-03       6.971647e-01      147.572       44.690
     163.140       234.531      0.67375       20.310      544.707      294.521     0.23122       71.862       9.367048e-06       3.060563e-03       7.071620e-01      147.572       43.215
     182.118       168.432      0.68021       18.405      577.526      219.975     0.23621       75.455       9.237424e-06       3.039313e-03       6.892166e-01      147.572       45.863
     185.222       128.759      0.70178       18.199      552.100      208.295     0.23552       73.536       9.845019e-06       3.137677e-03       6.902589e-01      147.572       45.709
     154.516       191.785      0.66956       19.900      655.214      251.884     0.23824       79.866       1.187150e-05       3.445504e-03       7.134112e-01      147.572       42.293
     182.632       169.002      0.67339       18.846      630.109      280.869     0.23058       76.859       1.035918e-05       3.218568e-03       6.813386e-01      147.572       47.026
     168.026       202.303      0.67603       17.607      582.947      264.251     0.23058       87.467       8.747419e-06       2.957603e-03       7.014338e-01      147.572       44.060
     161.080       206.763      0.68604       16.529      554.771      283.475     0.22593       96.910       8.898741e-06       2.983076e-03       7.103263e-01      147.572       42.748
     171.989       153.732      0.68847       20.055      579.206      295.930     0.22508       80.690       9.549062e-06       3.090156e-03       6.978111e-01      147.572       44.595
     199.642       185.534      0.67374       17.651      540.010      263.532     0.22608       79.541       1.119411e-05       3.345761e-03       6.713853e-01      147.572       48.494
     191.750       167.711      0.68926       19.425      515.013      291.570     0.23996       75.589       1.076232e-05       3.280597e-03       6.824312e-01      147.572       46.864
     194.726       186.050      0.69852       20.816      550.144      286.729     0.21716       73.986       8.062229e-06       2.839406e-03       6.705901e-01      147.572       48.612
     207.115       187.827      0.71955       22.733      528.697      307.200     0.20322       69.735       8.523621e-06       2.919524e-03       6.557129e-01      147.572       50.807
     165.424       183.162      0.68777       21.201      607.612      276.198     0.23472       75.808       8.422385e-06       2.902134e-03       7.005696e-01      147.572       44.188
     151.951       166.275      0.70047       19.421      536.004      324.619     0.22870       74.425       7.556072e-06       2.748831e-03       7.227013e-01      147.572       40.922
     128.569       150.918      0.71762       19.278      500.330      377.508     0.22676       71.749       9.031732e-06       3.005284e-03       7.514362e-01      147.572       36.681
     153.839       197.273      0.68037       19.705      639.634      267.963     0.21876       78.429       1.075151e-05       3.278950e-03       7.122396e-01      147.572       42.465
     162.924       189.657      0.68259       19.635      607.219      273.772     0.22398       77.714       8.761699e-06       2.960017e-03       7.041718e-01      147.572       43.656
     157.473       201.315      0.69858       20.501      518.377      276.642     0.22627       77.360       7.163316e-06       2.676437e-03       7.160079e-01      147.572       41.909
     145.596       218.534      0.71126       21.355      466.584      274.541     0.22412       77.610       8.408640e-06       2.899765e-03       7.315999e-01      147.572       39.608
     164.020       232.186      0.68598       19.386      551.250      257.494     0.23209       72.809       8.513067e-06       2.917716e-03       7.059321e-01      147.572       43.396
     173.119       151.364      0.70384       18.911      587.644      249.921     0.22615       81.945       7.054698e-06       2.656068e-03       6.960491e-01      147.572       44.855
     178.220       116.608      0.71900       18.230      609.720      228.995     0.22363       87.236       8.377102e-06       2.894322e-03       6.910274e-01      147.572       45.596
     152.539       209.380      0.70325       20.977      557.007      337.951     0.21880       79.824       8.685680e-06       2.947148e-03       7.123847e-01      147.572       42.444
     168.432       191.850      0.70604       20.035      516.679      293.373     0.22958       78.059       6.373081e-06       2.524496e-03       7.032972e-01      147.572       43.785
     171.221       192.951      0.71784       20.237      474.139      303.428     0.23241       78.231       6.468518e-06       2.543328e-03       7.040863e-01      147.572       43.669
     163.423       177.055      0.72023       22.868      523.255      311.045     0.22275       66.735       6.332547e-06       2.516455e-03       7.059566e-01      147.572       43.393
     161.146       165.064      0.74257       25.769      494.613      335.871     0.21888       57.427       7.040591e-06       2.653411e-03       7.087357e-01      147.572       42.983
     182.355       163.041      0.69708       19.782      539.938      234.769     0.23564       70.486       8.295122e-06       2.880125e-03       6.910245e-01      147.572       45.596
     174.813       129.615      0.71721       21.493      542.812      305.473     0.22313       76.788       9.520795e-06       3.085579e-03       6.973966e-01      147.572       44.656
